,0,NDVIfile,ndvi_file_name
4386,Gaza,12,Global_NDVI-0000023296-0000093184.tif
4387,Butembo,12,Global_NDVI-0000023296-0000093184.tif
4388,Tabuk,12,Global_NDVI-0000023296-0000093184.tif
4389,Mary,12,Global_NDVI-0000023296-0000093184.tif
4390,Kirkuk,12,Global_NDVI-0000023296-0000093184.tif
4391,Yazd,12,Global_NDVI-0000023296-0000093184.tif
4392,Nampula,12,Global_NDVI-0000023296-0000093184.tif
4393,Eldoret,12,Global_NDVI-0000023296-0000093184.tif
4394,Gulbarga,12,Global_NDVI-0000023296-0000093184.tif
4395,Tabriz,12,Global_NDVI-0000023296-0000093184.tif
4396,An Najaf,12,Global_NDVI-0000023296-0000093184.tif
4397,Quetta,12,Global_NDVI-0000023296-0000093184.tif
4398,Basra,12,Global_NDVI-0000023296-0000093184.tif
4399,Mosul,12,Global_NDVI-0000023296-0000093184.tif
4400,Medina,12,Global_NDVI-0000023296-0000093184.tif
4401,Herat,12,Global_NDVI-0000023296-0000093184.tif
4402,Akola,12,Global_NDVI-0000023296-0000093184.tif
4403,Kota,12,Global_NDVI-0000023296-0000093184.tif
4404,Ahwaz,12,Global_NDVI-0000023296-0000093184.tif
4405,Aleppo,12,Global_NDVI-0000023296-0000093184.tif
4406,El Faiyum,12,Global_NDVI-0000023296-0000093184.tif
4407,Mashhad,12,Global_NDVI-0000023296-0000093184.tif
4408,Mangalore,12,Global_NDVI-0000023296-0000093184.tif
4409,Nanded,12,Global_NDVI-0000023296-0000093184.tif
4410,Omdurman,12,Global_NDVI-0000023296-0000093184.tif
4411,Jabalpur,12,Global_NDVI-0000023296-0000093184.tif
4412,Mysore,12,Global_NDVI-0000023296-0000093184.tif
4413,Asyut,12,Global_NDVI-0000023296-0000093184.tif
4414,Mwanza,12,Global_NDVI-0000023296-0000093184.tif
4415,Jeddah,12,Global_NDVI-0000023296-0000093184.tif
4416,Tel Aviv-Yafo,12,Global_NDVI-0000023296-0000093184.tif
4417,Jodhpur,12,Global_NDVI-0000023296-0000093184.tif
4418,Kolhapur,12,Global_NDVI-0000023296-0000093184.tif
4419,Goma,12,Global_NDVI-0000023296-0000093184.tif
4420,Raipur,12,Global_NDVI-0000023296-0000093184.tif
4421,Indore,12,Global_NDVI-0000023296-0000093184.tif
4422,Trivandrum,12,Global_NDVI-0000023296-0000093184.tif
4423,Pondicherry,12,Global_NDVI-0000023296-0000093184.tif
4424,Kotte,12,Global_NDVI-0000023296-0000093184.tif
4425,Meru,12,Global_NDVI-0000023296-0000093184.tif
4426,Blantyre,12,Global_NDVI-0000023296-0000093184.tif
4427,Taizz,12,Global_NDVI-0000023296-0000093184.tif
4428,Tiruchchirappalli,12,Global_NDVI-0000023296-0000093184.tif
4429,Kandy,12,Global_NDVI-0000023296-0000093184.tif
4430,Srinagar,12,Global_NDVI-0000023296-0000093184.tif
4431,Saharanpur,12,Global_NDVI-0000023296-0000093184.tif
4432,Larkana,12,Global_NDVI-0000023296-0000093184.tif
4433,Ludhiana,12,Global_NDVI-0000023296-0000093184.tif
4434,Lucknow,12,Global_NDVI-0000023296-0000093184.tif
4435,Male,12,Global_NDVI-0000023296-0000093184.tif
4436,Dongola,12,Global_NDVI-0000023296-0000093184.tif
4437,Victoria4,12,Global_NDVI-0000023296-0000093184.tif
4438,Aden,12,Global_NDVI-0000023296-0000093184.tif
4439,Gonder,12,Global_NDVI-0000023296-0000093184.tif
4440,Djibouti,12,Global_NDVI-0000023296-0000093184.tif
4441,Mbeya,12,Global_NDVI-0000023296-0000093184.tif
4442,Kassala,12,Global_NDVI-0000023296-0000093184.tif
4443,Moroni,12,Global_NDVI-0000023296-0000093184.tif
4444,Port Sudan,12,Global_NDVI-0000023296-0000093184.tif
4445,Zanzibar,12,Global_NDVI-0000023296-0000093184.tif
4446,Asmara,12,Global_NDVI-0000023296-0000093184.tif
4447,Abu Dhabi,12,Global_NDVI-0000023296-0000093184.tif
4448,Mogadishu,12,Global_NDVI-0000023296-0000093184.tif
4449,Muscat,12,Global_NDVI-0000023296-0000093184.tif
4450,Ashgabat,12,Global_NDVI-0000023296-0000093184.tif
4451,Nacala,12,Global_NDVI-0000023296-0000093184.tif
4452,Nicosia,12,Global_NDVI-0000023296-0000093184.tif
4453,Sanaa,12,Global_NDVI-0000023296-0000093184.tif
4454,Luxor,12,Global_NDVI-0000023296-0000093184.tif
4455,Manama,12,Global_NDVI-0000023296-0000093184.tif
4456,Shiraz,12,Global_NDVI-0000023296-0000093184.tif
4457,Isfahan,12,Global_NDVI-0000023296-0000093184.tif
4458,Dar es Salaam,12,Global_NDVI-0000023296-0000093184.tif
4459,Makkah,12,Global_NDVI-0000023296-0000093184.tif
4460,Jerusalem,12,Global_NDVI-0000023296-0000093184.tif
4461,Kuwait,12,Global_NDVI-0000023296-0000093184.tif
4462,Doha,12,Global_NDVI-0000023296-0000093184.tif
4463,Kandahar,12,Global_NDVI-0000023296-0000093184.tif
4464,Mombasa,12,Global_NDVI-0000023296-0000093184.tif
4465,Bhopal,12,Global_NDVI-0000023296-0000093184.tif
4466,Khartoum,12,Global_NDVI-0000023296-0000093184.tif
4467,Alexandria3,12,Global_NDVI-0000023296-0000093184.tif
4468,Amman,12,Global_NDVI-0000023296-0000093184.tif
4469,Kampala,12,Global_NDVI-0000023296-0000093184.tif
4470,Beirut,12,Global_NDVI-0000023296-0000093184.tif
4471,Coimbatore,12,Global_NDVI-0000023296-0000093184.tif
4472,Addis Ababa,12,Global_NDVI-0000023296-0000093184.tif
4473,Tehran,12,Global_NDVI-0000023296-0000093184.tif
4474,Damascus,12,Global_NDVI-0000023296-0000093184.tif
4475,Nagpur,12,Global_NDVI-0000023296-0000093184.tif
4476,Baghdad,12,Global_NDVI-0000023296-0000093184.tif
4477,Kabul,12,Global_NDVI-0000023296-0000093184.tif
4478,Kigali,12,Global_NDVI-0000023296-0000093184.tif
4479,Delhi,12,Global_NDVI-0000023296-0000093184.tif
4480,Nairobi,12,Global_NDVI-0000023296-0000093184.tif
4481,Karachi,12,Global_NDVI-0000023296-0000093184.tif
4482,Islamabad,12,Global_NDVI-0000023296-0000093184.tif
4483,Hyderabad2,12,Global_NDVI-0000023296-0000093184.tif
4484,Riyadh,12,Global_NDVI-0000023296-0000093184.tif
4485,Pune,12,Global_NDVI-0000023296-0000093184.tif
4486,Colombo,12,Global_NDVI-0000023296-0000093184.tif
4487,Hyderabad1,12,Global_NDVI-0000023296-0000093184.tif
4488,Bujumbura,12,Global_NDVI-0000023296-0000093184.tif
4489,Lilongwe,12,Global_NDVI-0000023296-0000093184.tif
4490,Peshawar,12,Global_NDVI-0000023296-0000093184.tif
4491,Surat,12,Global_NDVI-0000023296-0000093184.tif
4492,Jaipur,12,Global_NDVI-0000023296-0000093184.tif
4493,Chennai,12,Global_NDVI-0000023296-0000093184.tif
4494,Ahmadabad,12,Global_NDVI-0000023296-0000093184.tif
4495,Lahore,12,Global_NDVI-0000023296-0000093184.tif
4496,Bangalore,12,Global_NDVI-0000023296-0000093184.tif
4497,Madurai,12,Global_NDVI-0000023296-0000093184.tif
4498,Amritsar,12,Global_NDVI-0000023296-0000093184.tif
4499,Multan,12,Global_NDVI-0000023296-0000093184.tif
4500,Kanpur,12,Global_NDVI-0000023296-0000093184.tif
4501,Dubayy,12,Global_NDVI-0000023296-0000093184.tif
4502,Mumbai,12,Global_NDVI-0000023296-0000093184.tif
4503,New Delhi,12,Global_NDVI-0000023296-0000093184.tif
4504,Cairo,12,Global_NDVI-0000023296-0000093184.tif
4505,Danjiangkou,13,Global_NDVI-0000023296-0000116480.tif
4506,Sanming,13,Global_NDVI-0000023296-0000116480.tif
4507,Phayao,13,Global_NDVI-0000023296-0000116480.tif
4508,Kualakapuas,13,Global_NDVI-0000023296-0000116480.tif
4509,Thongwa,13,Global_NDVI-0000023296-0000116480.tif
4510,Eumseong,13,Global_NDVI-0000023296-0000116480.tif
4511,Si Racha,13,Global_NDVI-0000023296-0000116480.tif
4512,Makale,13,Global_NDVI-0000023296-0000116480.tif
4513,Bua Yai,13,Global_NDVI-0000023296-0000116480.tif
4514,Padangpanjang,13,Global_NDVI-0000023296-0000116480.tif
4515,Zixing,13,Global_NDVI-0000023296-0000116480.tif
4516,Aranyaprathet,13,Global_NDVI-0000023296-0000116480.tif
4517,Ende,13,Global_NDVI-0000023296-0000116480.tif
4518,Hon Quan,13,Global_NDVI-0000023296-0000116480.tif
4519,Luwuk,13,Global_NDVI-0000023296-0000116480.tif
4520,Yaynangyoung,13,Global_NDVI-0000023296-0000116480.tif
4521,Juifang,13,Global_NDVI-0000023296-0000116480.tif
4522,Loei,13,Global_NDVI-0000023296-0000116480.tif
4523,Wakema,13,Global_NDVI-0000023296-0000116480.tif
4524,Pakxe,13,Global_NDVI-0000023296-0000116480.tif
4525,Narathiwat,13,Global_NDVI-0000023296-0000116480.tif
4526,Kanoya,13,Global_NDVI-0000023296-0000116480.tif
4527,Tongren,13,Global_NDVI-0000023296-0000116480.tif
4528,Kompong Chhnang,13,Global_NDVI-0000023296-0000116480.tif
4529,Padangsidempuan,13,Global_NDVI-0000023296-0000116480.tif
4530,Tanjungkarang-Telubketung,13,Global_NDVI-0000023296-0000116480.tif
4531,Lahad Datu,13,Global_NDVI-0000023296-0000116480.tif
4532,Ozamis,13,Global_NDVI-0000023296-0000116480.tif
4533,Tak,13,Global_NDVI-0000023296-0000116480.tif
4534,Gangtok,13,Global_NDVI-0000023296-0000116480.tif
4535,Hong Gai,13,Global_NDVI-0000023296-0000116480.tif
4536,Shwebo,13,Global_NDVI-0000023296-0000116480.tif
4537,Perabumulih,13,Global_NDVI-0000023296-0000116480.tif
4538,Tacloban,13,Global_NDVI-0000023296-0000116480.tif
4539,Nakhon Phanom,13,Global_NDVI-0000023296-0000116480.tif
4540,Teluk Intan,13,Global_NDVI-0000023296-0000116480.tif
4541,Tidore,13,Global_NDVI-0000023296-0000116480.tif
4542,Gyeongju,13,Global_NDVI-0000023296-0000116480.tif
4543,Pakokku,13,Global_NDVI-0000023296-0000116480.tif
4544,Surin,13,Global_NDVI-0000023296-0000116480.tif
4545,Tengchong,13,Global_NDVI-0000023296-0000116480.tif
4546,Mawlamyine,13,Global_NDVI-0000023296-0000116480.tif
4547,Butuan,13,Global_NDVI-0000023296-0000116480.tif
4548,Batu Pahat,13,Global_NDVI-0000023296-0000116480.tif
4549,Keluang,13,Global_NDVI-0000023296-0000116480.tif
4550,San Pablo,13,Global_NDVI-0000023296-0000116480.tif
4551,Sawahlunto,13,Global_NDVI-0000023296-0000116480.tif
4552,Kon Tum,13,Global_NDVI-0000023296-0000116480.tif
4553,Banyuwangi,13,Global_NDVI-0000023296-0000116480.tif
4554,Sibu,13,Global_NDVI-0000023296-0000116480.tif
4555,Phan Rang,13,Global_NDVI-0000023296-0000116480.tif
4556,Taiping,13,Global_NDVI-0000023296-0000116480.tif
4557,Udon Thani,13,Global_NDVI-0000023296-0000116480.tif
4558,Monywa,13,Global_NDVI-0000023296-0000116480.tif
4559,Pangkalpinang,13,Global_NDVI-0000023296-0000116480.tif
4560,Huangyan,13,Global_NDVI-0000023296-0000116480.tif
4561,Tebingtinggi,13,Global_NDVI-0000023296-0000116480.tif
4562,Panzhihua,13,Global_NDVI-0000023296-0000116480.tif
4563,Muar,13,Global_NDVI-0000023296-0000116480.tif
4564,Tan An,13,Global_NDVI-0000023296-0000116480.tif
4565,Linhai,13,Global_NDVI-0000023296-0000116480.tif
4566,Chuxiong,13,Global_NDVI-0000023296-0000116480.tif
4567,Lop Buri,13,Global_NDVI-0000023296-0000116480.tif
4568,Denpasar,13,Global_NDVI-0000023296-0000116480.tif
4569,Cagayan de Oro,13,Global_NDVI-0000023296-0000116480.tif
4570,Lhokseumawe,13,Global_NDVI-0000023296-0000116480.tif
4571,Iksan,13,Global_NDVI-0000023296-0000116480.tif
4572,Shimonoseki,13,Global_NDVI-0000023296-0000116480.tif
4573,Pinrang,13,Global_NDVI-0000023296-0000116480.tif
4574,Letpadan,13,Global_NDVI-0000023296-0000116480.tif
4575,Lampang,13,Global_NDVI-0000023296-0000116480.tif
4576,Samarinda,13,Global_NDVI-0000023296-0000116480.tif
4577,Dong Hoi,13,Global_NDVI-0000023296-0000116480.tif
4578,Mengzi,13,Global_NDVI-0000023296-0000116480.tif
4579,Seremban,13,Global_NDVI-0000023296-0000116480.tif
4580,Nakhon Si Thammarat,13,Global_NDVI-0000023296-0000116480.tif
4581,Shiyan,13,Global_NDVI-0000023296-0000116480.tif
4582,Martapura,13,Global_NDVI-0000023296-0000116480.tif
4583,Hat Yai,13,Global_NDVI-0000023296-0000116480.tif
4584,Phan Thiet,13,Global_NDVI-0000023296-0000116480.tif
4585,Masan,13,Global_NDVI-0000023296-0000116480.tif
4586,Mataram,13,Global_NDVI-0000023296-0000116480.tif
4587,Raurkela,13,Global_NDVI-0000023296-0000116480.tif
4588,Kota Kinabalu,13,Global_NDVI-0000023296-0000116480.tif
4589,Hetauda,13,Global_NDVI-0000023296-0000116480.tif
4590,Olongapo,13,Global_NDVI-0000023296-0000116480.tif
4591,Linxia,13,Global_NDVI-0000023296-0000116480.tif
4592,Cheongju,13,Global_NDVI-0000023296-0000116480.tif
4593,Pingtung,13,Global_NDVI-0000023296-0000116480.tif
4594,Fengshan,13,Global_NDVI-0000023296-0000116480.tif
4595,Johor Bahru,13,Global_NDVI-0000023296-0000116480.tif
4596,Naga,13,Global_NDVI-0000023296-0000116480.tif
4597,Okayama,13,Global_NDVI-0000023296-0000116480.tif
4598,Ca Mau,13,Global_NDVI-0000023296-0000116480.tif
4599,Zhuzhou,13,Global_NDVI-0000023296-0000116480.tif
4600,Bacolod,13,Global_NDVI-0000023296-0000116480.tif
4601,Lalitpur,13,Global_NDVI-0000023296-0000116480.tif
4602,Yangquan,13,Global_NDVI-0000023296-0000116480.tif
4603,Changhua,13,Global_NDVI-0000023296-0000116480.tif
4604,Nonthaburi,13,Global_NDVI-0000023296-0000116480.tif
4605,Pathum Thani,13,Global_NDVI-0000023296-0000116480.tif
4606,Zhucheng,13,Global_NDVI-0000023296-0000116480.tif
4607,Yichang,13,Global_NDVI-0000023296-0000116480.tif
4608,Hsinchu,13,Global_NDVI-0000023296-0000116480.tif
4609,Butterworth,13,Global_NDVI-0000023296-0000116480.tif
4610,Zhenjiang,13,Global_NDVI-0000023296-0000116480.tif
4611,Shashi,13,Global_NDVI-0000023296-0000116480.tif
4612,Soc Trang,13,Global_NDVI-0000023296-0000116480.tif
4613,Chungli,13,Global_NDVI-0000023296-0000116480.tif
4614,Samut Prakan,13,Global_NDVI-0000023296-0000116480.tif
4615,Son Tay,13,Global_NDVI-0000023296-0000116480.tif
4616,Long Xuyen,13,Global_NDVI-0000023296-0000116480.tif
4617,Xinyu,13,Global_NDVI-0000023296-0000116480.tif
4618,Pasuruan,13,Global_NDVI-0000023296-0000116480.tif
4619,Pakalongan,13,Global_NDVI-0000023296-0000116480.tif
4620,Bien Hoa,13,Global_NDVI-0000023296-0000116480.tif
4621,Yuanlin,13,Global_NDVI-0000023296-0000116480.tif
4622,Anlu,13,Global_NDVI-0000023296-0000116480.tif
4623,Chau Doc,13,Global_NDVI-0000023296-0000116480.tif
4624,Yangzhou,13,Global_NDVI-0000023296-0000116480.tif
4625,Huizhou,13,Global_NDVI-0000023296-0000116480.tif
4626,Magelang,13,Global_NDVI-0000023296-0000116480.tif
4627,Dali1,13,Global_NDVI-0000023296-0000116480.tif
4628,Narayanganj,13,Global_NDVI-0000023296-0000116480.tif
4629,Bac Giang,13,Global_NDVI-0000023296-0000116480.tif
4630,Foshan,13,Global_NDVI-0000023296-0000116480.tif
4631,Jorhat,13,Global_NDVI-0000023296-0000116480.tif
4632,Chaozhou,13,Global_NDVI-0000023296-0000116480.tif
4633,Anyang,13,Global_NDVI-0000023296-0000116480.tif
4634,Jiaozuo,13,Global_NDVI-0000023296-0000116480.tif
4635,Shenzhen,13,Global_NDVI-0000023296-0000116480.tif
4636,Cirebon,13,Global_NDVI-0000023296-0000116480.tif
4637,Changzhou,13,Global_NDVI-0000023296-0000116480.tif
4638,Mojokerto,13,Global_NDVI-0000023296-0000116480.tif
4639,Tianmen,13,Global_NDVI-0000023296-0000116480.tif
4640,Hengshui,13,Global_NDVI-0000023296-0000116480.tif
4641,Haora,13,Global_NDVI-0000023296-0000116480.tif
4642,Taian,13,Global_NDVI-0000023296-0000116480.tif
4643,Bhubaneshwar,13,Global_NDVI-0000023296-0000116480.tif
4644,Bekasi,13,Global_NDVI-0000023296-0000116480.tif
4645,Madiun,13,Global_NDVI-0000023296-0000116480.tif
4646,Xinyi,13,Global_NDVI-0000023296-0000116480.tif
4647,Agartala,13,Global_NDVI-0000023296-0000116480.tif
4648,Luohe,13,Global_NDVI-0000023296-0000116480.tif
4649,Rajahmundry,13,Global_NDVI-0000023296-0000116480.tif
4650,Kaifeng,13,Global_NDVI-0000023296-0000116480.tif
4651,Sylhet,13,Global_NDVI-0000023296-0000116480.tif
4652,Tangail,13,Global_NDVI-0000023296-0000116480.tif
4653,Deyang,13,Global_NDVI-0000023296-0000116480.tif
4654,Zigong,13,Global_NDVI-0000023296-0000116480.tif
4655,Barddhaman,13,Global_NDVI-0000023296-0000116480.tif
4656,Allahabad,13,Global_NDVI-0000023296-0000116480.tif
4657,Shaowu,13,Global_NDVI-0000023296-0000116480.tif
4658,Gingoog,13,Global_NDVI-0000023296-0000116480.tif
4659,Labutta,13,Global_NDVI-0000023296-0000116480.tif
4660,Tarutung,13,Global_NDVI-0000023296-0000116480.tif
4661,Vizianagaram,13,Global_NDVI-0000023296-0000116480.tif
4662,Huize,13,Global_NDVI-0000023296-0000116480.tif
4663,Amahai,13,Global_NDVI-0000023296-0000116480.tif
4664,Xiangkhoang,13,Global_NDVI-0000023296-0000116480.tif
4665,Namtu,13,Global_NDVI-0000023296-0000116480.tif
4666,Thung Song,13,Global_NDVI-0000023296-0000116480.tif
4667,Palopo,13,Global_NDVI-0000023296-0000116480.tif
4668,Lijiang,13,Global_NDVI-0000023296-0000116480.tif
4669,Guide,13,Global_NDVI-0000023296-0000116480.tif
4670,Kununurra,13,Global_NDVI-0000023296-0000116480.tif
4671,Kyaukphyu,13,Global_NDVI-0000023296-0000116480.tif
4672,Tagum,13,Global_NDVI-0000023296-0000116480.tif
4673,Baubau,13,Global_NDVI-0000023296-0000116480.tif
4674,Uthai Thani,13,Global_NDVI-0000023296-0000116480.tif
4675,Sungaipenuh,13,Global_NDVI-0000023296-0000116480.tif
4676,Waingapu,13,Global_NDVI-0000023296-0000116480.tif
4677,Cam Ranh,13,Global_NDVI-0000023296-0000116480.tif
4678,Pursat,13,Global_NDVI-0000023296-0000116480.tif
4679,Krong Koh Kong,13,Global_NDVI-0000023296-0000116480.tif
4680,Sorong,13,Global_NDVI-0000023296-0000116480.tif
4681,Ha Giang,13,Global_NDVI-0000023296-0000116480.tif
4682,Takeo,13,Global_NDVI-0000023296-0000116480.tif
4683,Pingxiang1,13,Global_NDVI-0000023296-0000116480.tif
4684,Phyarpon,13,Global_NDVI-0000023296-0000116480.tif
4685,Pyu,13,Global_NDVI-0000023296-0000116480.tif
4686,Cadiz1,13,Global_NDVI-0000023296-0000116480.tif
4687,Cadiz2,13,Global_NDVI-0000023296-0000116480.tif
4688,Yandoon,13,Global_NDVI-0000023296-0000116480.tif
4689,Poso,13,Global_NDVI-0000023296-0000116480.tif
4690,Hua Hin,13,Global_NDVI-0000023296-0000116480.tif
4691,Sukhothai,13,Global_NDVI-0000023296-0000116480.tif
4692,Myeik,13,Global_NDVI-0000023296-0000116480.tif
4693,Calbayog,13,Global_NDVI-0000023296-0000116480.tif
4694,Khammouan,13,Global_NDVI-0000023296-0000116480.tif
4695,Lahat,13,Global_NDVI-0000023296-0000116480.tif
4696,Hoa Binh,13,Global_NDVI-0000023296-0000116480.tif
4697,Allanmyo,13,Global_NDVI-0000023296-0000116480.tif
4698,Sisophon,13,Global_NDVI-0000023296-0000116480.tif
4699,Lao Chi,13,Global_NDVI-0000023296-0000116480.tif
4700,Raub,13,Global_NDVI-0000023296-0000116480.tif
4701,Pyay,13,Global_NDVI-0000023296-0000116480.tif
4702,Watampone,13,Global_NDVI-0000023296-0000116480.tif
4703,Roxas,13,Global_NDVI-0000023296-0000116480.tif
4704,Ruteng,13,Global_NDVI-0000023296-0000116480.tif
4705,Singkawang,13,Global_NDVI-0000023296-0000116480.tif
4706,Surigao,13,Global_NDVI-0000023296-0000116480.tif
4707,Ye,13,Global_NDVI-0000023296-0000116480.tif
4708,Tanjungpinang,13,Global_NDVI-0000023296-0000116480.tif
4709,Prachin Buri,13,Global_NDVI-0000023296-0000116480.tif
4710,Cam Pha,13,Global_NDVI-0000023296-0000116480.tif
4711,Pathein,13,Global_NDVI-0000023296-0000116480.tif
4712,Chauk,13,Global_NDVI-0000023296-0000116480.tif
4713,Sisaket,13,Global_NDVI-0000023296-0000116480.tif
4714,Sampit,13,Global_NDVI-0000023296-0000116480.tif
4715,Changting,13,Global_NDVI-0000023296-0000116480.tif
4716,Saraburi,13,Global_NDVI-0000023296-0000116480.tif
4717,Buriram,13,Global_NDVI-0000023296-0000116480.tif
4718,Songkhla,13,Global_NDVI-0000023296-0000116480.tif
4719,Dawei,13,Global_NDVI-0000023296-0000116480.tif
4720,My Tho,13,Global_NDVI-0000023296-0000116480.tif
4721,Yishan,13,Global_NDVI-0000023296-0000116480.tif
4722,Fuan,13,Global_NDVI-0000023296-0000116480.tif
4723,Andong,13,Global_NDVI-0000023296-0000116480.tif
4724,Nanping,13,Global_NDVI-0000023296-0000116480.tif
4725,Port Blair,13,Global_NDVI-0000023296-0000116480.tif
4726,Minxian,13,Global_NDVI-0000023296-0000116480.tif
4727,Lishui,13,Global_NDVI-0000023296-0000116480.tif
4728,Kampot,13,Global_NDVI-0000023296-0000116480.tif
4729,Jinchang,13,Global_NDVI-0000023296-0000116480.tif
4730,Rayong,13,Global_NDVI-0000023296-0000116480.tif
4731,Chenzhou,13,Global_NDVI-0000023296-0000116480.tif
4732,Savannakhet,13,Global_NDVI-0000023296-0000116480.tif
4733,Louangphrabang,13,Global_NDVI-0000023296-0000116480.tif
4734,Sakhon Nakhon,13,Global_NDVI-0000023296-0000116480.tif
4735,Yala,13,Global_NDVI-0000023296-0000116480.tif
4736,Quang Tri,13,Global_NDVI-0000023296-0000116480.tif
4737,Mae Sot,13,Global_NDVI-0000023296-0000116480.tif
4738,Simao,13,Global_NDVI-0000023296-0000116480.tif
4739,Chumphon,13,Global_NDVI-0000023296-0000116480.tif
4740,Chaiyaphum,13,Global_NDVI-0000023296-0000116480.tif
4741,Puerto Princesa,13,Global_NDVI-0000023296-0000116480.tif
4742,Kampong Cham,13,Global_NDVI-0000023296-0000116480.tif
4743,Magway,13,Global_NDVI-0000023296-0000116480.tif
4744,Chukai,13,Global_NDVI-0000023296-0000116480.tif
4745,Aizawl,13,Global_NDVI-0000023296-0000116480.tif
4746,Shaoyang,13,Global_NDVI-0000023296-0000116480.tif
4747,Chanthaburi,13,Global_NDVI-0000023296-0000116480.tif
4748,Taungoo,13,Global_NDVI-0000023296-0000116480.tif
4749,Wenshan,13,Global_NDVI-0000023296-0000116480.tif
4750,Ratchaburi,13,Global_NDVI-0000023296-0000116480.tif
4751,Myingyan,13,Global_NDVI-0000023296-0000116480.tif
4752,Bintulu,13,Global_NDVI-0000023296-0000116480.tif
4753,Kuantan,13,Global_NDVI-0000023296-0000116480.tif
4754,Trang,13,Global_NDVI-0000023296-0000116480.tif
4755,Nakhon Sawan,13,Global_NDVI-0000023296-0000116480.tif
4756,Mokpo,13,Global_NDVI-0000023296-0000116480.tif
4757,Hinthada,13,Global_NDVI-0000023296-0000116480.tif
4758,Chiang Rai,13,Global_NDVI-0000023296-0000116480.tif
4759,Palangkaraya,13,Global_NDVI-0000023296-0000116480.tif
4760,Vung Tau,13,Global_NDVI-0000023296-0000116480.tif
4761,Play Ku,13,Global_NDVI-0000023296-0000116480.tif
4762,Myitkyina,13,Global_NDVI-0000023296-0000116480.tif
4763,Phetchaburi,13,Global_NDVI-0000023296-0000116480.tif
4764,Uttaradit,13,Global_NDVI-0000023296-0000116480.tif
4765,Bago,13,Global_NDVI-0000023296-0000116480.tif
4766,Batticaloa,13,Global_NDVI-0000023296-0000116480.tif
4767,Sandakan,13,Global_NDVI-0000023296-0000116480.tif
4768,Jeju,13,Global_NDVI-0000023296-0000116480.tif
4769,Saseba,13,Global_NDVI-0000023296-0000116480.tif
4770,Tawau,13,Global_NDVI-0000023296-0000116480.tif
4771,Matsue,13,Global_NDVI-0000023296-0000116480.tif
4772,Phuket,13,Global_NDVI-0000023296-0000116480.tif
4773,Pingliang,13,Global_NDVI-0000023296-0000116480.tif
4774,Nan,13,Global_NDVI-0000023296-0000116480.tif
4775,Kure,13,Global_NDVI-0000023296-0000116480.tif
4776,Pagadian,13,Global_NDVI-0000023296-0000116480.tif
4777,Manado,13,Global_NDVI-0000023296-0000116480.tif
4778,Taitung,13,Global_NDVI-0000023296-0000116480.tif
4779,Kendari,13,Global_NDVI-0000023296-0000116480.tif
4780,Yunxian,13,Global_NDVI-0000023296-0000116480.tif
4781,Dibrugarh,13,Global_NDVI-0000023296-0000116480.tif
4782,Cotabato,13,Global_NDVI-0000023296-0000116480.tif
4783,Ayutthaya,13,Global_NDVI-0000023296-0000116480.tif
4784,Mudon,13,Global_NDVI-0000023296-0000116480.tif
4785,Bengkulu,13,Global_NDVI-0000023296-0000116480.tif
4786,Pematangsiantar,13,Global_NDVI-0000023296-0000116480.tif
4787,Nha Trang,13,Global_NDVI-0000023296-0000116480.tif
4788,Linchuan,13,Global_NDVI-0000023296-0000116480.tif
4789,Miri,13,Global_NDVI-0000023296-0000116480.tif
4790,Fengjie,13,Global_NDVI-0000023296-0000116480.tif
4791,Iligan,13,Global_NDVI-0000023296-0000116480.tif
4792,Da Lat,13,Global_NDVI-0000023296-0000116480.tif
4793,Lianxian,13,Global_NDVI-0000023296-0000116480.tif
4794,Ninde,13,Global_NDVI-0000023296-0000116480.tif
4795,Longyan,13,Global_NDVI-0000023296-0000116480.tif
4796,Gunsan,13,Global_NDVI-0000023296-0000116480.tif
4797,Nong Khai,13,Global_NDVI-0000023296-0000116480.tif
4798,Ha Tinh,13,Global_NDVI-0000023296-0000116480.tif
4799,Ormac,13,Global_NDVI-0000023296-0000116480.tif
4800,Salatiga,13,Global_NDVI-0000023296-0000116480.tif
4801,Kuta,13,Global_NDVI-0000023296-0000116480.tif
4802,Phitsanulok,13,Global_NDVI-0000023296-0000116480.tif
4803,Phrae,13,Global_NDVI-0000023296-0000116480.tif
4804,Maumere,13,Global_NDVI-0000023296-0000116480.tif
4805,Hualien,13,Global_NDVI-0000023296-0000116480.tif
4806,Batangas,13,Global_NDVI-0000023296-0000116480.tif
4807,Dali2,13,Global_NDVI-0000023296-0000116480.tif
4808,Puqi,13,Global_NDVI-0000023296-0000116480.tif
4809,Ubon Ratchathani,13,Global_NDVI-0000023296-0000116480.tif
4810,Singaraja,13,Global_NDVI-0000023296-0000116480.tif
4811,Xingyi,13,Global_NDVI-0000023296-0000116480.tif
4812,Legazpi,13,Global_NDVI-0000023296-0000116480.tif
4813,Tongchuan,13,Global_NDVI-0000023296-0000116480.tif
4814,Zhijiang,13,Global_NDVI-0000023296-0000116480.tif
4815,Yeosu,13,Global_NDVI-0000023296-0000116480.tif
4816,Jingdezhen,13,Global_NDVI-0000023296-0000116480.tif
4817,Kagoshima,13,Global_NDVI-0000023296-0000116480.tif
4818,Chon Buri,13,Global_NDVI-0000023296-0000116480.tif
4819,Jeonju,13,Global_NDVI-0000023296-0000116480.tif
